fg_playerID,person_id,person_full_name,fWAR,pick_round,pick_number,year,person_birth_state_province,person_height,person_weight,home_state,person_primary_position_abbreviation,person_bat_side_code,person_pitch_hand_code,mlb_played_first,mlb_played_last,high_school
16291,624419,Nick Ciuffo,-0.2,1,21,2013,SC,71,205,sc,C,L,R,2018,2023,Yes
16429,641829,Jason Martin,-0.2,8,227,2013,CA,69,185,ca,OF,L,R,2019,2023,Yes
19828,642137,Cody Thomas,-0.2,13,401,2016,TX,76,211,tx,RF,L,R,2022,2023,No
19842,643348,Caleb Hamilton,-0.2,23,693,2016,WA,72,212,wa,C,R,R,2022,2023,No
18482,656467,Chris Gittens,-0.2,12,362,2014,TX,76,250,tx,1B,R,R,2021,2023,No
20165,656695,J.J. Matijevic,-0.2,22,674,2014,PA,72,206,pa,1B,L,R,2022,2023,Yes
17478,657011,Troy Stokes Jr.,-0.2,4,116,2014,MD,69,205,md,RF,R,R,2021,2023,Yes
16565,657145,Mark Zagunis,-0.2,3,78,2014,NJ,72,215,nj,RF,R,R,2017,2023,No
16680,657247,Brian O'Keefe,-0.2,7,225,2014,NY,73,210,ny,C,R,R,2022,2023,No
16839,657658,Braxton Lee,-0.2,12,367,2014,MS,70,185,ms,CF,L,R,2018,2023,No
21547,663796,Coco Montes,-0.2,15,456,2018,FL,73,200,fl,2B,R,R,2023,2023,No
19931,663897,Luke Williams,-0.2,3,83,2015,IL,72,186,ca,SS,R,R,2021,2023,Yes
21127,664670,Alejo Lopez,-0.2,27,805,2015,NA,68,170,az,2B,S,R,2021,2023,Yes
18142,664850,Patrick Mazeika,-0.2,8,239,2015,MA,73,210,ma,C,L,R,2021,2023,No
19952,666137,Khalil Lee,-0.2,3,103,2016,DE,70,170,va,CF,L,L,2021,2023,Yes
22054,667472,Dane Myers,-0.2,6,185,2017,TX,72,205,tx,CF,R,R,2023,2023,No
22093,667727,Steele Walker,-0.2,2,46,2018,TX,71,209,tx,LF,L,L,2022,2023,No
19710,669008,Ronnie Dawson,-0.2,2,61,2016,OH,74,217,oh,DH,L,R,2021,2023,No
22274,669392,Samad Taylor,-0.2,10,302,2016,CA,68,160,ca,2B,R,R,2023,2023,Yes
19577,670084,Nick Heath,-0.2,16,493,2016,GA,73,190,ga,CF,L,L,2020,2023,No
19212,670128,Taylor Kohlwey,-0.2,21,624,2016,WI,73,200,wi,RF,L,L,2023,2023,No
22411,670276,Cal Stevenson,-0.2,10,296,2018,CA,69,175,ca,CF,L,L,2022,2023,No
20352,676391,Ernie Clement,-0.2,4,132,2017,NY,72,170,ny,2B,R,R,2021,2023,No
1000602,110618,Tom Barrett,-0.3,26,665,1982,CA,69,157,ca,2B,S,R,1988,1992,No
1000604,110624,Jose Barrios,-0.3,3,56,1975,NY,76,195,fl,1B,R,R,1982,1982,Yes
1000654,110680,Billy Bates,-0.3,7,197,1982,TX,67,155,tx,2B,L,R,1989,1990,Yes
1000816,110832,Mike Bell,-0.3,4,86,1986,NY,73,175,nj,1B,L,L,1990,1991,Yes
1000943,110971,Tommy Bianco,-0.3,1,3,1971,NY,71,190,ny,3B,S,R,1975,1975,Yes
1001284,111322,Doe Boyland,-0.3,2,45,1976,IL,76,200,il,1B,L,L,1978,1981,No
1001508,111541,Darrell Brown,-0.3,3,57,1977,OK,72,184,ok,CF,S,R,1981,1984,No
1001538,111569,Leon Brown,-0.3,9,176,1966,CA,72,185,ca,CF,R,R,1976,1976,Yes
1002137,112191,Charlie Chant,-0.3,19,438,1969,CA,72,190,ca,LF,R,R,1975,1976,Yes
1002366,112419,Danny Clyburn,-0.3,2,47,1992,SC,75,220,sc,LF,R,R,1997,1999,Yes
1719,112846,Tripp Cromer,-0.3,3,66,1989,SC,74,165,sc,SS,R,R,1993,2003,No
1003040,113144,Butch Davis,-0.3,12,302,1980,NC,72,190,nc,LF,R,R,1983,1994,No
1003515,113580,Keith Drumright,-0.3,4,79,1976,MO,70,170,mo,2B,L,R,1978,1981,No
1003583,113651,Mike Durant,-0.3,2,47,1991,OH,74,200,oh,C,R,R,1996,1996,No
1004499,114585,Danny Garcia,-0.3,11,249,1975,NY,73,182,ny,RF,L,L,1981,1981,No
1004575,114659,Jim Gaudet,-0.3,3,58,1973,LA,72,185,la,C,R,R,1978,1979,Yes
1004826,114915,Randy Gomez,-0.3,13,334,1979,CA,70,185,ca,C,R,R,1984,1984,No
1004970,115062,Gary Gray,-0.3,18,407,1974,LA,72,200,la,1B,R,R,1977,1982,No
1005132,115237,Mike Gulan,-0.3,2,53,1992,OH,73,205,oh,3B,R,R,1997,2001,No
1005324,115439,Bob Hansen,-0.3,21,497,1969,MA,72,195,ma,DH,L,L,1974,1976,No
1005610,115725,Eric Helfand,-0.3,2,65,1990,PA,72,195,pa,C,L,R,1993,1995,No
1960,116058,Aaron Holbert,-0.3,1,18,1990,CA,73,180,ca,2B,R,R,1996,2005,Yes
691,116534,Marcus Jensen,-0.3,1000,33,1990,CA,76,205,ca,C,S,R,1996,2002,Yes
1006455,116586,Erik Johnson,-0.3,18,463,1987,CA,71,175,ca,2B,R,R,1993,1994,No
1006856,117003,Joe Keough,-0.3,2,21,1965,CA,72,185,ca,RF,L,L,1968,1973,No
1007075,117228,Brian Koelling,-0.3,14,379,1991,OH,73,185,oh,2B,R,R,1993,1993,No
1007791,117961,Terrell Lowery,-0.3,2,63,1991,CA,75,195,ca,CF,R,R,1997,2000,No
1008183,118345,Mike Martin,-0.3,15,383,1977,OR,74,193,or,C,L,R,1986,1986,Yes
1008444,118627,Ray McDavid,-0.3,9,232,1989,CA,75,190,ca,CF,L,R,1994,1995,Yes
1008451,118633,Terrance McDermott,-0.3,1,8,1969,NY,75,205,ny,1B,R,R,1972,1972,Yes
1008529,118712,Russ McGinnis,-0.3,14,341,1985,KS,75,225,ks,C,R,R,1992,1995,No
1008549,118731,Terry McGriff,-0.3,8,197,1981,FL,74,195,fl,C,R,R,1987,1994,Yes
1008565,118749,Vance McHenry,-0.3,11,266,1978,CA,69,165,ca,SS,R,R,1981,1982,No
1545,118771,Walt McKeel,-0.3,3,91,1990,NC,74,200,nc,C,R,R,1996,2002,Yes
1008893,119068,Eddie Miller,-0.3,2,41,1975,CA,69,175,ca,CF,S,R,1977,1984,Yes
1009016,119209,John Mizerock,-0.3,1,8,1979,PA,71,190,pa,C,L,R,1983,1989,Yes
1010043,120271,Kevin Pasley,-0.3,29,650,1971,NY,72,185,ny,C,R,R,1974,1978,Yes
1010047,120277,Cliff Pastornicky,-0.3,8,198,1980,WA,70,170,wa,3B,R,R,1983,1983,No
1010138,120366,Brock Pemberton,-0.3,6,133,1972,OK,75,190,ca,1B,S,L,1974,1975,Yes
1010258,120488,Marty Pevey,-0.3,19,473,1982,GA,73,185,ga,C,L,R,1989,1989,No
1010483,120720,LeJon Powell,-0.3,1,22,1994,CA,74,185,ca,CF,R,R,1997,2001,No
1010563,120796,Rich Puig,-0.3,1,14,1971,FL,70,165,fl,2B,L,R,1974,1974,Yes
1010581,120815,Eddie Pye,-0.3,10,244,1988,TN,70,175,tn,2B,R,R,1994,1995,No
1010623,120859,Brian Raabe,-0.3,41,1063,1990,MN,69,175,mn,3B,R,R,1995,1997,No
1011056,121302,Bruce Robinson,-0.3,1,21,1975,CA,73,185,ca,C,L,R,1978,1980,No
1011083,121330,Tom Robson,-0.3,50,856,1967,NY,75,215,ny,DH,R,R,1974,1975,No
1804,121422,Mandy Romero,-0.3,19,486,1988,FL,71,195,fl,C,S,R,1997,2003,No
1011218,121453,Pete Rose,-0.3,12,295,1988,OH,73,180,oh,3B,L,R,1997,1997,Yes
1011266,121519,Stan Royer,-0.3,1,16,1988,IL,75,195,il,3B,R,R,1991,1994,No
1011856,122115,Scott Sheldon,-0.3,8,229,1991,IN,75,215,in,3B,R,R,1997,2001,No
1012499,122744,Ray Stephens,-0.3,6,150,1985,TX,72,190,tx,C,R,R,1990,1992,No
1012513,122771,Todd Steverson,-0.3,1,25,1992,CA,74,195,ca,LF,R,R,1995,1996,No
1012539,122798,Craig Stimac,-0.3,9,197,1976,IL,74,185,il,C,R,R,1980,1981,No
1012596,122857,Doug Strange,-0.3,7,184,1985,SC,73,185,sc,3B,S,R,1989,1998,No
1012633,122889,Steve Stroughter,-0.3,15,345,1970,CA,74,190,ca,DH,L,R,1982,1982,Yes
1012801,123067,Ken Szotkiewicz,-0.3,10,185,1965,DE,72,165,de,SS,L,R,1970,1970,Yes
1013373,123664,Gary Varsho,-0.3,5,107,1982,WI,71,190,wi,RF,L,R,1988,1995,No
1013701,124007,Jim Weaver,-0.3,2,35,1980,NY,75,190,ny,OF,L,L,1985,1989,No
1013996,124305,Eddie Williams,-0.3,1,4,1983,LA,72,185,ca,1B,R,R,1986,1998,Yes
1014068,124382,Craig Wilson,-0.3,20,503,1984,MD,71,175,md,3B,R,R,1989,1993,No
1014207,124546,Darrell Woodard,-0.3,12,285,1974,AR,71,160,ca,2B,R,R,1978,1978,Yes
1014319,124644,Hugh Yancy,-0.3,2,34,1968,FL,71,170,fl,2B,R,R,1972,1976,Yes
1006151,132962,Bobby Hughes,-0.3,2,50,1992,CA,76,237,ca,C,R,R,1998,1999,No
1012583,134440,Da Rond Stovall,-0.3,5,129,1991,MO,73,185,il,OF,S,L,1998,1998,Yes
606,134460,A.J. Hinch,-0.3,2,62,1992,IA,73,210,ok,C,R,R,1998,2004,Yes
1179,137005,Kerry Robinson,-0.3,34,939,1995,MO,72,175,mo,LF,L,L,1998,2006,No
1436,150083,Clay Bellinger,-0.3,2,44,1989,NY,75,210,ny,3B,R,R,1999,2002,No
1013662,150096,B.J. Waszgis,-0.3,10,264,1991,NE,74,215,ne,C,R,R,2000,2000,No
1323,150201,Pedro Swann,-0.3,26,673,1991,DE,72,205,de,RF,L,R,2000,2003,No
158,150225,Mike Moriarty,-0.3,7,184,1995,NJ,72,190,nj,SS,R,R,2002,2002,No
1544,150299,Mike Mahoney,-0.3,39,1093,1995,IA,72,200,ia,C,R,R,2000,2005,No
1011158,150372,Nate Rolison,-0.3,2,36,1995,MS,78,240,ms,1B,L,R,2000,2000,Yes
1192,150466,Brent Abernathy,-0.3,2,44,1996,GA,72,185,ga,2B,R,R,2001,2005,Yes
846,346867,Scott Seabol,-0.3,88,1717,1996,PA,76,200,pa,3B,R,R,2001,2005,No
1405,400139,Cory Aldridge,-0.3,4,142,1997,TX,73,225,tx,RF,L,R,2001,2010,Yes
2054,407786,Jorge Padilla,-0.3,3,74,1998,NA,74,205,fl,LF,R,R,2009,2009,Yes
1832,408067,Lance Niekro,-0.3,2,61,2000,FL,75,225,fl,1B,R,R,2003,2007,No
2128,424706,Marshall McDougall,-0.3,9,270,2000,FL,73,200,fl,3B,R,R,2005,2005,No
1758,425407,Stephen Smitherman,-0.3,23,693,2000,OK,76,235,ok,RF,R,R,2003,2003,No
1817,425468,Rob Bowen,-0.3,2,56,1999,TX,75,235,in,C,S,R,2003,2008,Yes
1941,425650,Jason Dubois,-0.3,14,403,2000,VA,77,220,va,LF,R,R,2004,2005,No
7026,425792,Ramon Castro,-0.3,44,1317,2002,NA,72,195,ca,2B,R,R,2004,2004,Yes
2278,425852,Mike Rose,-0.3,5,137,1995,CA,73,225,ca,C,S,R,2004,2006,Yes
2223,430653,Justin Knoedler,-0.3,5,166,2001,IL,74,210,oh,C,R,R,2004,2006,No
2205,430669,Josh Kroeger,-0.3,4,129,2000,IA,75,230,ca,LF,L,L,2004,2004,Yes
1883,430829,Rich Thompson,-0.3,6,178,2000,PA,74,190,pa,LF,L,R,2004,2012,No
4694,430931,Daniel Ortmeier,-0.3,3,97,2002,TN,76,230,tn,LF,S,L,2005,2008,No
6052,430957,Brad Snyder,-0.3,1,18,2003,OH,75,220,oh,1B,L,L,2010,2014,No
4603,434698,Reid Gorecki,-0.3,13,402,2002,NY,73,175,ny,RF,R,R,2009,2009,No
3007,435404,Josh Rabe,-0.3,11,312,2000,IL,75,215,il,LF,R,R,2006,2007,No
2070,444041,Gil Velazquez,-0.3,14,424,1998,CA,74,185,ca,3B,R,R,2008,2013,Yes
8361,445169,Landon Powell,-0.3,1,24,2004,NC,75,265,nc,C,S,R,2009,2011,No
2933,446919,Todd Self,-0.3,15,457,2000,LA,77,225,la,RF,L,R,2005,2005,No
3634,448327,Fernando Cortez,-0.3,9,259,2001,CA,73,175,ca,2B,L,R,2005,2007,No
8074,449172,Greg Golson,-0.3,1,21,2004,TX,71,190,tx,RF,R,R,2008,2011,Yes
5851,452202,Jamie D'Antona,-0.3,2,66,2003,CT,74,220,ct,3B,R,R,2008,2008,No
6601,452215,Luke Montz,-0.3,17,507,2003,LA,73,225,la,C,R,R,2008,2013,No
8250,452238,Brad Davis,-0.3,5,158,2004,CA,73,190,ca,C,R,R,2010,2010,No
7348,453525,J.R. Towles,-0.3,20,604,2004,TX,74,200,tx,C,R,R,2007,2011,No
8062,456035,Danny Putnam,-0.3,1000,36,2004,IL,70,200,il,LF,L,L,2007,2007,No
1050,457760,Danny Dorn,-0.3,23,688,2005,CA,74,200,ca,1B,L,L,2015,2015,No
4661,457821,Wes Bankston,-0.3,4,104,2002,TX,76,215,tx,1B,R,R,2008,2008,Yes
9718,458689,Chris Dominguez,-0.3,3,86,2009,CA,76,235,ca,LF,R,R,2014,2015,No
4398,458701,Luis Exposito,-0.3,31,948,2005,FL,75,210,fl,C,R,R,2012,2012,No
8243,460261,Clint Sammons,-0.3,6,191,2004,GA,73,210,ga,C,R,R,2007,2009,No
9113,488852,Allan Dykstra,-0.3,1,23,2008,CA,77,215,ca,1B,L,R,2015,2015,No
9514,502133,Adrian Cardenas,-0.3,1000,37,2006,FL,72,205,fl,2B,L,R,2012,2012,Yes
9018,502249,Lars Anderson,-0.3,18,553,2006,CA,76,215,ca,1B,L,L,2010,2012,Yes
8790,502676,Cole Figueroa,-0.3,6,195,2008,FL,70,185,fl,2B,L,R,2014,2016,No
7511,519037,Carlos Moncrief,-0.3,14,441,2008,MS,72,220,ms,RF,L,R,2017,2017,No
198,519445,Danny Worth,-0.3,2,91,2007,CA,73,195,ca,2B,R,R,2010,2016,No
7392,543223,Brad Glenn,-0.3,17,514,2008,OK,74,220,ok,RF,R,R,2014,2014,No
14329,546990,Anthony Alford,-0.3,3,112,2012,MS,73,215,ms,LF,R,R,2017,2022,Yes
9787,571467,Steven Baron,-0.3,1000,33,2009,FL,72,205,fl,C,R,R,2015,2019,No
9665,572804,Cody Decker,-0.3,22,654,2009,CA,71,218,ca,1B,R,R,2015,2015,No
11761,592685,Drew Robinson,-0.3,4,136,2010,NV,73,200,nv,CF,L,R,2017,2019,Yes
11859,592863,Mason Williams,-0.3,4,145,2010,RI,73,195,ri,CF,L,R,2015,2021,Yes
10937,595005,Ryan Strausborger,-0.3,16,496,2010,IN,72,185,in,LF,R,R,2015,2015,No
15644,595238,Jacob Hannemann,-0.3,3,75,2013,HI,73,200,hi,CF,L,L,2017,2017,No
12244,595426,Brock Stassi,-0.3,33,1021,2011,CA,73,190,ca,1B,L,L,2017,2023,No
16211,605196,Kevin Cron,-0.3,3,92,2011,CA,76,255,az,1B,R,R,2019,2023,Yes
13006,605520,Mitch Walding,-0.3,5,181,2011,CA,75,190,ca,3B,L,R,2018,2023,Yes
12409,607387,Ryan Rua,-0.3,17,534,2011,OH,74,205,oh,LF,R,R,2014,2018,No
17005,608325,Gavin Cecchini,-0.3,1,12,2012,LA,74,200,la,SS,R,R,2016,2017,Yes
17737,623507,Josh Lester,-0.3,13,400,2015,GA,75,225,ga,1B,L,R,2022,2023,No
15189,640460,Dustin Peterson,-0.3,2,50,2013,AZ,73,210,az,LF,R,R,2018,2023,Yes
15104,641505,Jonathan Davis,-0.3,15,445,2013,AR,68,190,ar,CF,R,R,2018,2023,No
17278,656252,Bobby Bradley,-0.3,3,97,2014,IL,73,225,ms,1B,L,R,2019,2023,Yes
19873,656403,Drew Ellis,-0.3,2,44,2017,KY,75,205,ky,3B,R,R,2021,2023,No
18399,663411,Joe McCarthy,-0.3,5,148,2015,PA,75,220,pa,OF,L,L,2020,2023,No
21497,663609,Luken Baker,-0.3,37,1099,2015,TX,76,280,tx,1B,R,R,2023,2023,Yes
18083,664119,Austin Allen,-0.3,4,117,2015,MO,74,219,mo,C,L,R,2019,2023,No
19957,666164,Blake Rutherford,-0.3,1,18,2016,CA,73,205,ca,LF,L,R,2023,2023,Yes
19961,666213,Colton Welker,-0.3,4,110,2016,FL,72,235,fl,3B,R,R,2021,2023,Yes
19967,666922,Ryan Aguilar,-0.3,31,921,2016,CA,74,168,ca,RF,L,L,2022,2023,No
26151,669065,Kyle Stowers,-0.3,1000,71,2019,CA,75,215,ca,LF,L,L,2022,2023,No
19717,669742,Darick Hall,-0.3,14,407,2016,AZ,76,232,az,1B,L,R,2022,2023,No
19768,676625,Rylan Bannon,-0.3,8,250,2017,IL,68,180,il,3B,R,R,2022,2023,No
20122,676628,Mark Contreras,-0.3,9,256,2017,CA,72,195,ca,LF,L,R,2022,2023,No
26420,677347,Kyren Paris,-0.3,2,55,2019,CA,72,180,ca,2B,R,R,2023,2023,Yes
24491,680552,Travis Swaggerty,-0.3,1,10,2018,LA,70,200,la,LF,L,L,2022,2023,No
26319,683737,Michael Busch,-0.3,1,31,2019,MN,73,210,mn,3B,L,R,2023,2023,No
26438,686527,Dominic Canzone,-0.3,8,242,2019,OH,71,190,oh,OF,L,R,2023,2023,No
29976,691783,Jordan Lawlar,-0.3,1,6,2021,TX,73,190,tx,SS,R,R,2023,2023,No
27490,693304,Nick Gonzales,-0.3,1,7,2020,AZ,69,190,az,2B,R,R,2023,2023,No
1000158,110162,Rod Allen,-0.4,6,131,1977,CA,73,185,ca,DH,R,R,1983,1988,Yes
1000446,110466,Chuck Baker,-0.4,26,582,1973,WA,71,180,wa,SS,R,R,1978,1981,No
1001086,111114,Greg Blosser,-0.4,1,16,1989,FL,75,200,fl,LF,L,L,1993,1994,Yes
1001173,111203,Bobby Bonner,-0.4,3,74,1978,TX,72,185,tx,SS,R,R,1980,1983,No
1001808,111852,Craig Cacek,-0.4,9,205,1972,CA,73,200,ca,1B,R,R,1977,1977,Yes
1002420,112474,Dave Coleman,-0.4,18,418,1969,OH,75,195,oh,CF,R,R,1977,1977,Yes
1003047,113101,Doug Davis,-0.4,4,86,1981,PA,72,180,pa,C,R,R,1988,1992,No
1003578,113640,Steve Dunn,-0.4,4,103,1988,IL,76,225,va,1B,L,L,1994,1995,Yes
1003631,113694,Scott Earl,-0.4,14,354,1981,IN,71,165,in,2B,R,R,1984,1984,No
1003930,114007,Monty Fariss,-0.4,1,6,1988,OK,76,180,ok,LF,R,R,1991,1993,No
1004379,114461,Jerry Fry,-0.4,2,33,1974,CA,72,185,il,C,R,R,1978,1978,Yes
1004433,114519,Jay Gainer,-0.4,24,638,1990,FL,72,190,fl,1B,L,L,1993,1993,No
1005133,115238,Brad Gulden,-0.4,17,408,1975,MN,71,180,mn,C,L,R,1978,1986,Yes
1006040,116166,Steve Hosey,-0.4,1,14,1989,CA,75,215,ca,RF,R,R,1992,1993,No
1006188,116309,Terry Humphrey,-0.4,39,867,1969,OK,75,190,ok,C,R,R,1971,1979,No
1006264,116393,Riccardo Ingram,-0.4,4,105,1987,GA,72,205,ga,LF,R,R,1994,1995,No
1007119,117271,Kevin Koslofski,-0.4,20,512,1984,IL,68,165,il,CF,L,R,1992,1996,Yes
1007408,117565,Marcus Lawton,-0.4,6,136,1983,MS,73,160,ms,LF,S,R,1989,1989,Yes
1008086,118262,Jerry Manuel,-0.4,1,20,1972,GA,72,165,ca,2B,S,R,1975,1982,Yes
1008911,119099,Keith Miller,-0.4,16,413,1984,TX,71,175,tx,CF,S,R,1988,1989,No
1009936,120155,Jim Paciorek,-0.4,7,209,1982,MI,75,203,mi,1B,R,R,1987,1987,No
1010066,120292,John Patterson,-0.4,23,594,1988,FL,69,160,fl,2B,S,R,1992,1995,No
1010189,120418,Tony Perezchica,-0.4,3,63,1984,Baja California,71,165,ca,SS,R,R,1988,1992,Yes
1010367,120597,Greg Pirkl,-0.4,2,44,1988,CA,77,225,ca,1B,R,R,1993,1996,Yes
1011041,121292,Mike Robertson,-0.4,3,98,1991,CT,72,185,ct,1B,L,L,1996,1998,No
1011262,121512,Rich Rowland,-0.4,17,447,1988,CA,73,215,ca,C,R,R,1990,1995,No
1011428,121681,Tommy Sandt,-0.4,2,33,1969,NY,71,175,ca,SS,R,R,1975,1976,Yes
1011461,121713,Doug Saunders,-0.4,3,79,1988,CA,72,172,ca,2B,R,R,1993,1993,Yes
1011925,122184,Tom Shopay,-0.4,34,624,1965,CT,70,160,ct,OF,L,R,1967,1977,No
1012003,122265,Matt Sinatro,-0.4,2,27,1978,CT,69,175,ct,C,R,R,1981,1992,Yes
1012105,122357,Brick Smith,-0.4,5,104,1981,NC,76,225,nc,1B,R,R,1987,1988,No
1012264,122521,Rick Sofield,-0.4,1,13,1975,WY,73,195,nj,LF,L,R,1979,1981,Yes
1012312,122569,Horace Speed,-0.4,3,66,1969,CA,73,180,ca,OF,R,R,1975,1979,Yes
1012402,122660,Pete Stanicek,-0.4,9,229,1985,IL,71,175,il,OF,S,R,1987,1988,No
1012429,122686,Matt Stark,-0.4,1,9,1983,CA,76,225,ca,DH,R,R,1987,1990,Yes
1012677,122935,Guy Sularz,-0.4,10,234,1974,MN,71,165,ca,SS,R,R,1980,1983,Yes
1012841,123110,Jarvis Tatum,-0.4,16,307,1965,CA,72,185,ca,CF,R,R,1968,1970,Yes
1013137,123414,Rusty Torres,-0.4,54,807,1966,NA,70,180,ny,OF,S,R,1971,1980,Yes
1013256,123540,Jim Tyrone,-0.4,7,158,1971,TX,73,185,tx,OF,R,R,1972,1977,No
1013257,123541,Wayne Tyrone,-0.4,20,470,1972,TX,73,185,tx,OF,R,R,1976,1976,No
1013506,123809,Jim Walewander,-0.4,9,225,1983,IL,70,160,il,2B,S,R,1987,1993,No
1541,124234,Chris Widger,-0.4,3,82,1992,DE,74,220,de,C,R,R,1995,2006,No
1013927,124241,Tom Wieghaus,-0.4,10,237,1975,IL,72,195,il,C,R,R,1981,1984,Yes
1014070,124384,Desi Wilson,-0.4,15,395,1987,NY,79,230,ny,1B,L,L,1996,1996,Yes
1014147,124466,Matt Winters,-0.4,1,24,1978,NY,75,215,ny,OF,L,R,1989,1989,Yes
1014169,124488,Ron Witmeyer,-0.4,7,177,1988,NY,75,215,ny,1B,L,L,1991,1991,No
8951,133140,Scott McClain,-0.4,22,587,1990,CA,76,230,ca,1B,R,R,1998,2008,Yes
1008288,136603,Jason Maxwell,-0.4,74,1665,1993,TN,73,175,tn,2B,R,R,1998,2001,No
1248,150278,Kelly Dransfeldt,-0.4,4,113,1996,IL,74,190,il,SS,R,R,1999,2004,No
1421,150316,McKay Christensen,-0.4,1,6,1994,CA,71,180,ca,CF,L,L,1999,2002,Yes
1567,334092,Chan Perry,-0.4,44,1212,1994,FL,74,200,fl,RF,R,R,2000,2002,No
1582,342992,Greg LaRocca,-0.4,10,262,1994,NY,71,185,ny,3B,R,R,2000,2003,No
992,407399,J.R. House,-0.4,5,152,1999,WV,72,215,fl,C,R,R,2003,2008,Yes
506,407577,Andy Abad,-0.4,16,443,1993,FL,72,210,fl,1B,L,L,2001,2006,No
1007700,407580,James Lofton,-0.4,13,372,1993,CA,70,170,ca,SS,S,R,2001,2001,No
1915,407831,Valentino Pascucci,-0.4,11,313,1996,CA,78,265,ca,RF,R,R,2004,2011,Yes
673,407871,Joe Thurston,-0.4,4,134,1999,CA,71,225,ca,3B,L,R,2002,2011,No
2042,407876,Chip Ambres,-0.4,1,27,1998,TX,72,200,tx,CF,R,R,2005,2008,Yes
1552,424485,Barry Wesson,-0.4,14,389,1995,MS,74,210,ms,CF,R,R,2002,2003,Yes
2099,425503,Freddie Bynum,-0.4,2,60,2000,NC,73,185,nc,SS,L,R,2005,2008,No
8975,425854,Oscar Robles,-0.4,3,80,1994,NA,70,190,ca,SS,L,R,2005,2007,Yes
1775,429961,Jason Jones,-0.4,13,405,1999,GA,75,210,ga,LF,S,R,2003,2003,No
2146,430567,Brandon Watson,-0.4,9,270,1999,CA,73,170,ca,CF,L,R,2005,2007,Yes
2187,430631,Reggie Abercrombie,-0.4,23,704,1999,GA,75,215,ga,CF,R,R,2006,2008,Yes
6046,431166,Matt Pagnozzi,-0.4,8,245,2003,AZ,74,215,az,C,R,R,2009,2014,No
3821,434525,Brad Nelson,-0.4,4,118,2001,IA,74,255,ia,1B,L,R,2008,2009,Yes
6270,435218,Tony Giarratano,-0.4,3,70,2003,NY,72,180,ny,SS,S,R,2005,2005,No
3806,444125,Mike Wilson,-0.4,2,67,2001,OK,74,245,ok,LF,R,R,2011,2011,Yes
6713,444882,Josh Whitesell,-0.4,6,177,2003,NC,75,220,nc,1B,L,L,2008,2009,No
5963,449082,Xavier Paul,-0.4,4,121,2003,LA,72,205,la,LF,L,R,2009,2014,Yes
4429,449471,Brian Barden,-0.4,6,189,2002,CA,71,190,ca,3B,R,R,2007,2010,No
7596,452784,Tommy Everidge,-0.4,10,307,2004,CA,72,275,ca,1B,R,R,2009,2009,No
3533,453068,Mike Costanzo,-0.4,2,65,2005,PA,74,205,pa,1B,L,R,2012,2012,No
9343,453327,Matt Antonelli,-0.4,1,17,2006,MA,73,195,ma,2B,R,R,2008,2008,No
6019,460612,Cody Clark,-0.4,11,316,2003,AR,75,200,ar,C,R,R,2013,2013,No
9684,488676,Jeff Baisley,-0.4,12,371,2005,FL,75,225,fl,3B,R,R,2008,2008,No
6835,502544,Nick Buss,-0.4,8,247,2008,MI,74,190,mi,LF,L,R,2013,2016,No
7772,518755,Matt Hague,-0.4,9,264,2008,WA,75,225,wa,1B,R,R,2012,2015,No
8039,518900,Erik Komatsu,-0.4,8,248,2008,CA,70,175,ca,RF,L,L,2012,2012,No
5386,518911,Andrew Lambo,-0.4,4,146,2007,CA,75,220,ca,RF,L,L,2013,2016,Yes
3972,519107,Andy Parrino,-0.4,26,807,2007,NY,72,185,ny,SS,S,R,2011,2015,No
7223,543008,Alex Castellanos,-0.4,10,305,2008,FL,72,200,fl,LF,R,R,2012,2013,No
4875,543894,Logan Watkins,-0.4,21,641,2008,KS,71,195,ks,2B,L,R,2013,2014,Yes
13284,572182,Darnell Sweeney,-0.4,13,416,2012,FL,73,205,fl,2B,S,R,2015,2023,No
9807,572365,Ryan Goins,-0.4,4,130,2009,TX,70,180,tx,2B,L,R,2013,2023,No
9423,573027,Chris McGuiness,-0.4,13,408,2009,SC,73,210,sc,1B,L,L,2013,2013,No
13443,573113,Tony Renda,-0.4,2,80,2012,CA,68,179,ca,2B,R,R,2016,2018,No
10961,595023,Colin Walsh,-0.4,13,409,2010,CA,73,200,ca,3B,S,R,2016,2016,No
14936,595144,Jaycob Brugman,-0.4,17,521,2013,AZ,72,195,az,LF,L,L,2017,2017,No
12590,605227,Taylor Featherston,-0.4,5,168,2011,TX,73,185,tx,3B,R,R,2015,2017,No
12148,605323,Kyle Kubitza,-0.4,3,115,2011,TX,75,210,tx,3B,L,R,2015,2015,No
12119,605474,Matt Skole,-0.4,5,157,2011,GA,76,220,ga,DH,L,R,2018,2019,No
11935,607369,Travis Taijeron,-0.4,18,552,2011,CA,74,224,ca,RF,R,R,2017,2017,No
13809,608672,Micah Johnson,-0.4,9,291,2012,IN,72,210,in,2B,L,R,2015,2017,No
13877,622270,Alex D. Mejia,-0.4,4,150,2012,CA,73,200,ca,2B,R,R,2017,2023,No
15535,641929,Joseph Odom,-0.4,13,403,2013,AL,74,215,al,C,R,R,2020,2023,No
19872,656364,Greg Deichmann,-0.4,2,43,2017,LA,72,205,la,OF,L,R,2021,2023,No
