fg_playerID,person_id,person_full_name,fWAR,pick_round,pick_number,year,person_birth_state_province,person_height,person_weight,home_state,person_primary_position_abbreviation,person_bat_side_code,person_pitch_hand_code,mlb_played_first,mlb_played_last,high_school
1003550,113615,Matt Dunbar,-0.2,25,655,1990,FL,72,170,fl,P,L,L,1995,1995,No
1004011,114091,Bob Ferris,-0.2,2,30,1976,VA,78,225,va,P,R,R,1979,1980,No
1004069,114148,Jeff Fischer,-0.2,7,166,1985,FL,75,185,fl,P,R,R,1987,1989,No
1004153,114234,Paul Fletcher,-0.2,40,1029,1988,OH,73,185,oh,P,R,R,1993,1996,No
1004408,114494,Tom Funk,-0.2,23,595,1980,MO,74,210,mo,P,L,L,1986,1986,Yes
1004785,114873,George Glinatsis,-0.2,32,838,1991,OH,76,195,oh,P,R,R,1994,1994,No
1005018,115113,Kenny Greer,-0.2,10,261,1988,MA,74,210,ma,P,R,R,1993,1995,No
1005462,115578,Jeff Hartsock,-0.2,7,166,1988,OH,72,190,oh,P,R,R,1992,1992,No
1005499,115614,Gary Haught,-0.2,22,620,1992,WA,73,190,wa,P,S,R,1997,1997,No
1005680,115796,Chuck Hensley,-0.2,10,257,1977,CA,75,190,ca,P,L,L,1986,1986,Yes
1005960,116084,Jessie Hollins,-0.2,40,1027,1988,TX,75,190,tx,P,R,R,1992,1992,Yes
1006206,116336,Rich Hunter,-0.2,14,384,1993,CA,73,185,ca,P,R,R,1996,1996,Yes
1006474,116644,Joel Johnston,-0.2,3,75,1988,PA,76,220,pa,P,R,R,1991,1995,No
1006616,116758,Ricardo Jordan,-0.2,22,566,1989,FL,71,165,fl,P,L,L,1995,1998,No
1006639,116781,Mike Judd,-0.2,9,254,1995,CA,73,210,ca,P,R,R,1997,2001,No
1006948,117098,Mike Kinnunen,-0.2,10,245,1979,WA,73,185,wa,P,L,L,1980,1987,No
1007025,117177,Brent Knackert,-0.2,2,37,1987,CA,75,185,ca,P,R,R,1990,1996,Yes
1007313,117472,Chip Lang,-0.2,2,27,1970,PA,76,205,pa,P,R,R,1975,1976,Yes
1007357,117511,Henry LaRose,-0.2,3,59,1969,RI,73,185,ri,P,L,L,1978,1978,Yes
1007419,117574,Danny Lazar,-0.2,31,591,1965,IN,73,190,in,P,L,L,1968,1969,No
1007900,118069,Bob MacDonald,-0.2,19,490,1987,NJ,75,205,nj,P,L,L,1990,1996,No
1008312,118478,Scott May,-0.2,6,150,1983,WI,73,185,wi,P,R,R,1988,1991,No
1008777,118965,Mark Mercer,-0.2,17,389,1972,NC,77,220,mn,P,L,L,1981,1981,Yes
1008977,119170,Craig Minetto,-0.2,35,727,1972,CA,72,185,ca,P,L,L,1978,1981,Yes
1009191,119385,John Morlan,-0.2,8,157,1965,OH,72,178,oh,P,R,R,1973,1974,Yes
1009668,119875,Ryan Nye,-0.2,2,57,1994,MS,74,195,ms,P,R,R,1997,1998,No
1010197,120426,Jon Perlman,-0.2,1,12,1979,TX,75,185,tx,P,L,R,1985,1988,No
1010369,120599,Marc Pisciotta,-0.2,19,513,1991,NJ,77,240,nj,P,R,R,1997,1999,No
1010496,120726,Ross Powell,-0.2,3,80,1989,MI,72,180,mi,P,L,L,1993,1995,No
1011216,121469,Wayne Rosenthal,-0.2,24,601,1986,NY,77,220,ny,P,R,R,1991,1992,No
1011233,121481,Mark Ross,-0.2,7,164,1979,TX,72,195,tx,P,R,R,1982,1990,No
1011405,121657,Alex Sanchez,-0.2,1,17,1987,CA,74,185,ca,P,R,R,1989,1989,No
1011542,121791,Rich Scheid,-0.2,2,53,1986,NY,75,185,ny,P,L,L,1992,1995,No
1011579,121828,Curt Schmidt,-0.2,28,733,1991,MT,78,200,mt,P,R,R,1995,1995,No
1011584,121835,Jeff Schmidt,-0.2,1000,29,1992,MN,77,205,mn,P,R,R,1996,1996,No
1011659,121905,Mike Schwabe,-0.2,21,546,1987,IA,76,200,ia,P,R,R,1989,1990,No
1012203,122474,Roger Smithberg,-0.2,2,42,1987,IL,75,205,il,P,R,R,1993,1994,No
1012478,122735,Jeff Stember,-0.2,26,596,1976,NJ,77,220,nj,P,R,R,1980,1980,Yes
1012531,122790,Phil Stidham,-0.2,11,282,1990,OK,72,180,ok,P,R,R,1994,1994,No
1012843,123111,Ken Tatum,-0.2,21,404,1965,LA,74,205,la,P,R,R,1969,1974,No
1013544,123856,Derek Wallace,-0.2,1,11,1992,CA,75,200,ca,P,R,R,1996,1999,No
1013607,123928,Colby Ward,-0.2,11,285,1986,MI,74,185,mi,P,R,R,1990,1990,No
1013668,123977,Bob Watkins,-0.2,22,422,1966,CA,73,170,ca,P,R,R,1969,1969,Yes
1013771,124078,Terry Wells,-0.2,8,210,1984,IL,75,205,il,P,L,L,1990,1990,No
1014021,124327,Matt Williams,-0.2,1,5,1981,TX,73,200,tx,P,R,R,1983,1985,No
1014120,124441,Scott Winchester,-0.2,14,390,1995,MI,74,210,mi,P,R,R,1997,2001,No
1010660,132680,Jason Rakers,-0.2,25,698,1995,PA,74,200,pa,P,R,R,1998,2000,No
1010708,133320,Gary Rath,-0.2,2,47,1994,MS,74,185,ms,P,L,L,1998,1999,No
1006401,136264,Mike Jerzembeck,-0.2,5,141,1993,NY,73,185,ny,P,R,R,1998,1998,No
1007400,136423,Sean Lawrence,-0.2,6,175,1992,IL,76,215,il,P,L,L,1998,1998,No
552,136580,Kirk Bullinger,-0.2,32,895,1992,LA,72,170,la,P,R,R,1998,2004,No
851,136585,Jay Tessmer,-0.2,19,534,1995,PA,75,190,fl,P,R,R,1998,2002,No
1008670,150038,Brian McNichol,-0.2,2,34,1995,VA,77,225,va,P,L,L,1999,1999,No
1843,150049,David Lee,-0.2,23,627,1995,PA,73,200,pa,P,R,R,1999,2004,No
1010194,150228,Dan Perkins,-0.2,2,63,1993,FL,74,193,fl,P,R,R,1999,1999,Yes
1009709,150256,Brian O'Connor,-0.2,11,293,1995,OH,74,210,oh,P,L,L,2000,2000,Yes
1473,150260,Kevin Pickford,-0.2,2,54,1993,CA,76,200,ca,P,L,L,2002,2002,Yes
686,150281,Ryan Glynn,-0.2,4,94,1995,VA,75,200,va,P,R,R,1999,2005,No
1007451,150287,Corey Lee,-0.2,1000,32,1996,NC,73,190,nc,P,S,L,1999,1999,No
1003654,150297,Derrin Ebert,-0.2,18,511,1994,CA,75,200,ca,P,R,L,1999,1999,Yes
1009998,150409,Christian Parker,-0.2,4,100,1996,NM,73,200,nm,P,R,R,2001,2001,No
1002937,150418,Carl Dale,-0.2,2,53,1994,IN,74,215,in,P,R,R,1999,1999,No
1002961,150419,Jeff D'Amico,-0.2,2,67,1993,CA,75,195,wa,P,R,R,2000,2000,Yes
1005602,150453,Rick Heiserman,-0.2,3,73,1994,IA,79,225,ia,P,R,R,1999,1999,No
7988,206463,Joe Winkelsas,-0.2,47,1296,1994,NY,75,190,ny,P,R,R,1999,2006,No
1517,219294,Erik Sabel,-0.2,42,1261,1996,IN,75,190,in,P,R,R,1999,2002,No
1592,238796,Lance Carter,-0.2,21,583,1994,FL,73,190,fl,P,R,R,1999,2006,No
701,275701,Jimmy Osting,-0.2,4,113,1995,KY,77,190,ky,P,R,L,2001,2002,Yes
2022,276373,Marty McLeary,-0.2,10,311,1997,OH,76,225,oh,P,R,R,2004,2007,No
566,276509,Jim Mann,-0.2,54,1466,1993,MA,75,225,ma,P,R,R,2000,2003,No
1160,276529,Kevin Joseph,-0.2,6,178,1997,PA,76,195,pa,P,R,R,2002,2002,No
1014370,277415,Danny Young,-0.2,83,1454,1990,TN,76,210,tn,P,R,L,2000,2000,Yes
1012044,282882,Matt Skrmetta,-0.2,26,725,1993,MS,75,220,ms,P,S,R,2000,2000,No
1012630,313392,Joe Strong,-0.2,15,376,1984,CA,72,200,ca,P,S,R,2000,2001,No
1012369,335992,Jay Spurgeon,-0.2,8,255,1997,CA,78,211,ca,P,R,R,2000,2000,No
1613,400076,Shane Loux,-0.2,2,53,1997,SD,74,225,az,P,R,R,2002,2012,Yes
1008252,400111,Troy Mattes,-0.2,16,454,1993,IL,80,230,fl,P,R,R,2001,2001,Yes
1005716,400146,Junior Herndon,-0.2,9,290,1997,KS,73,190,co,P,R,R,2001,2001,Yes
2029,400152,Steve Watkins,-0.2,15,440,1996,TX,76,215,tx,P,R,R,2004,2004,Yes
698,400302,Nick Neugebauer,-0.2,2,56,1998,CA,75,220,ca,P,R,R,2001,2002,Yes
1764,407824,Edwin Almonte,-0.2,26,779,1998,NA,75,220,ny,P,R,R,2003,2003,No
2040,407838,Tom Shearn,-0.2,29,864,1996,OH,76,230,oh,P,R,R,2007,2007,Yes
1460,407850,Brian Mallette,-0.2,27,817,1997,GA,71,205,ga,P,R,R,2002,2002,No
1161,407867,Jimmy Journell,-0.2,4,132,1999,OH,76,225,oh,P,R,R,2003,2005,No
522,407875,Hansel Izquierdo,-0.2,7,177,1995,NA,73,200,fl,P,R,R,2002,2002,Yes
1608,408074,Trey Hodges,-0.2,14,430,1997,TX,75,195,tx,P,R,R,2002,2003,No
1733,408246,Anthony Ferrari,-0.2,44,1300,2000,CA,69,165,ca,P,L,L,2003,2003,No
1445,420846,Brian Fitzgerald,-0.2,20,597,1996,VA,71,175,va,P,L,L,2002,2002,No
1479,420944,Mike Smith,-0.2,5,148,2000,MA,71,205,ma,P,R,R,2002,2006,No
1912,424425,Ryan Snare,-0.2,2,63,2000,FL,72,200,fl,P,L,L,2004,2004,No
1599,424947,Ben Diggins,-0.2,1,17,2000,KS,79,230,ks,P,R,R,2002,2002,No
7230,425486,John Webb,-0.2,19,590,1999,FL,75,220,fl,P,R,R,2004,2005,No
1693,425553,David Sanders,-0.2,6,189,1999,OK,72,200,ok,P,L,L,2003,2005,No
2304,425820,Joe Horgan,-0.2,11,333,1996,CA,73,200,ca,P,L,L,2004,2005,No
1785,425857,David Manning,-0.2,3,90,1992,NY,75,227,ny,P,R,R,2003,2003,No
5066,425860,Bryan Bullington,-0.2,1,1,2002,IN,76,210,in,P,R,R,2005,2010,No
1877,425905,Frank Brooks,-0.2,13,396,1999,NY,73,190,ny,P,L,L,2004,2005,No
1710,429360,Jason Gilfillan,-0.2,12,361,1997,NC,77,220,nc,P,R,R,2003,2003,No
1782,429983,Greg Jones,-0.2,18,480,1995,FL,74,205,fl,P,R,R,2003,2007,Yes
1868,430635,Mike Johnston,-0.2,20,598,1998,PA,75,220,pa,P,L,L,2004,2005,No
4755,430889,Bill Murphy,-0.2,3,98,2002,CA,71,195,ca,P,L,L,2007,2009,No
2362,430942,Randy Williams,-0.2,12,364,1997,TX,75,200,tx,P,L,L,2004,2011,No
2634,430949,Scott Dunn,-0.2,10,308,1999,TX,75,200,tx,P,R,R,2004,2006,No
2374,430950,Brian Gordon,-0.2,7,233,1997,NY,72,190,tx,P,L,R,2008,2011,Yes
2656,435500,Dan Giese,-0.2,34,1039,1999,CA,74,200,ca,P,R,R,2007,2009,No
6292,444864,Jimmy Barthmaier,-0.2,13,389,2003,GA,77,205,ga,P,R,R,2008,2008,Yes
4608,445090,Bobby Korecky,-0.2,35,569,2002,NJ,71,185,nj,P,R,R,2008,2014,No
2735,445120,Mike Thompson,-0.2,5,172,1999,CO,76,210,co,P,R,R,2006,2007,Yes
936,446248,Bryan Augenstein,-0.2,7,223,2007,FL,78,230,fl,P,R,R,2009,2011,No
6101,446884,T.J. Beam,-0.2,10,304,2003,AZ,79,215,az,P,R,R,2006,2008,No
6124,446911,Virgil Vasquez,-0.2,7,214,2000,CA,75,205,ca,P,R,R,2007,2009,Yes
1973,448753,Justin Berg,-0.2,43,1290,2003,WI,75,225,wi,P,R,R,2009,2011,No
5576,449774,Evan MacLane,-0.2,25,739,2003,CA,74,185,ca,P,L,L,2010,2010,No
5579,449777,Mitch Stetter,-0.2,16,459,2003,IN,77,215,in,P,L,L,2007,2011,No
3588,451650,Rommie Lewis,-0.2,4,113,2001,WA,77,230,wa,P,L,L,2010,2011,Yes
9337,453273,Michael Crotta,-0.2,17,500,2006,FL,78,235,fl,P,R,R,2011,2011,No
5538,457437,Jared Wells,-0.2,31,925,2002,TX,76,200,tx,P,R,R,2008,2008,No
9264,458589,David Herndon,-0.2,5,162,2006,FL,77,200,fl,P,R,R,2010,2012,No
8436,458669,Bryan Price,-0.2,1000,45,2008,TX,76,215,tx,P,R,R,2014,2014,No
4865,459336,Billy Petrick,-0.2,3,93,2002,IL,78,240,il,P,R,R,2007,2007,Yes
7542,459415,Tommy Hottovy,-0.2,4,125,2004,MO,73,205,mo,P,L,L,2011,2012,No
3462,460128,Kevin Whelan,-0.2,4,120,2005,TX,71,205,tx,P,R,R,2011,2014,No
3104,460654,Jason Miller,-0.2,4,102,2000,FL,73,195,fl,P,L,L,2007,2007,Yes
8047,461836,Chris Lambert,-0.2,1,19,2004,CA,73,205,ca,P,R,R,2008,2009,No
7463,461862,Steven Register,-0.2,3,80,2004,GA,73,170,ga,P,R,R,2008,2009,No
3116,461880,Marcus Gwyn,-0.2,7,210,2000,OK,75,215,ok,P,R,R,2007,2007,No
2534,474226,Mason Tobin,-0.2,15,467,2005,MT,74,220,mt,P,R,R,2011,2011,Yes
10265,476123,Justin Marks,-0.2,3,92,2009,KY,75,205,ky,P,L,L,2014,2017,No
4383,476127,Zach Kroenke,-0.2,5,169,2005,NE,74,215,ne,P,R,L,2010,2011,No
9910,476206,Justin Thomas,-0.2,4,113,2005,OH,75,220,oh,P,L,L,2008,2012,No
4116,488782,Anthony Claggett,-0.2,11,330,2005,CA,75,195,ca,P,S,R,2009,2009,No
4576,489052,Brent Leach,-0.2,6,196,2005,MS,77,225,ms,P,R,L,2009,2009,No
11240,502087,Kevin Chapman,-0.2,4,119,2010,FL,75,230,fl,P,L,L,2013,2016,No
7560,518833,Colt Hynes,-0.2,31,956,2007,OK,71,200,ok,P,L,L,2013,2015,No
11157,518852,Eric Jokisch,-0.2,11,340,2010,IL,74,205,il,P,R,L,2014,2014,No
1975,518865,Josh Judy,-0.2,34,1034,2007,WV,76,210,wv,P,R,R,2011,2011,No
8036,519403,Thad Weber,-0.2,16,493,2008,NE,74,205,ne,P,R,R,2012,2013,No
12321,534576,Gus Schlosser,-0.2,17,536,2011,FL,76,225,fl,P,R,R,2014,2014,No
8796,534631,Elih Villanueva,-0.2,27,808,2008,FL,74,230,fl,P,R,R,2011,2011,No
9095,543136,Cody Eppley,-0.2,43,1293,2008,PA,77,205,pa,P,R,R,2011,2013,No
13313,543357,Jordan Jankowski,-0.2,34,1022,2008,PA,73,225,pa,P,R,R,2017,2017,Yes
5364,543493,Brett Marshall,-0.2,6,200,2008,TX,73,195,tx,P,R,R,2013,2013,Yes
11341,543594,Sean Nolin,-0.2,6,186,2010,NY,76,250,ny,P,L,L,2013,2023,No
11928,543716,David Rollins,-0.2,19,577,2008,TX,73,210,tx,P,L,L,2015,2016,No
13322,545332,Jake Barrett,-0.2,3,99,2009,CA,76,240,ca,P,R,R,2016,2023,Yes
9309,571473,Buddy Baumann,-0.2,7,212,2009,IL,71,198,il,P,L,L,2016,2018,No
10066,571871,Ian Krol,-0.2,7,213,2009,IL,73,210,il,P,L,L,2013,2023,Yes
10029,572119,Patrick Schuster,-0.2,13,396,2009,FL,74,190,fl,P,R,L,2016,2016,Yes
8461,572728,Michael Brady,-0.2,24,728,2009,CA,72,195,ca,P,R,R,2017,2017,No
9261,572810,Ryan Dennick,-0.2,22,662,2009,OH,72,200,oh,P,L,L,2014,2014,No
8182,572889,Nick Greenwood,-0.2,14,414,2009,CT,73,180,ct,P,R,L,2014,2015,No
11437,592145,Jesse Biddle,-0.2,1,27,2010,PA,77,220,pa,P,L,L,2018,2023,No
14808,592280,Ryan Eades,-0.2,2,43,2013,LA,74,210,la,P,R,R,2019,2019,No
12143,592329,Jason García,-0.2,17,533,2010,NY,72,185,ny,P,R,R,2015,2023,Yes
15949,592769,D.J. Snelten,-0.2,9,282,2013,IL,78,240,il,P,L,L,2018,2023,No
15444,592848,Zack Weiss,-0.2,6,195,2013,CA,75,210,ca,P,R,R,2018,2023,No
11394,592872,Alex Wimmers,-0.2,1,21,2010,OH,74,215,oh,P,L,R,2016,2017,No
11509,594792,Brandon Cunniff,-0.2,27,827,2010,CA,72,185,ca,P,R,R,2015,2016,No
11506,594815,Jeff Ferrell,-0.2,26,793,2010,NC,76,205,nc,P,R,R,2015,2017,No
13572,595234,Justin Haley,-0.2,6,211,2012,CA,77,230,ca,P,L,R,2017,2018,No
12232,595235,Cody Hall,-0.2,19,597,2011,GA,76,235,ga,P,R,R,2015,2016,No
11071,595263,Mickey Jannis,-0.2,44,1331,2010,NV,69,195,nv,P,R,R,2021,2023,No
11050,595371,Chris Rearick,-0.2,41,1241,2010,GA,75,200,ga,P,L,L,2015,2015,No
19311,596035,Reggie McClain,-0.2,13,387,2016,GA,74,180,ga,P,R,R,2019,2023,No
13606,596049,Shawn Morimando,-0.2,19,578,2011,NY,72,206,va,P,L,L,2016,2021,Yes
16218,605255,Brett Graves,-0.2,3,101,2014,MO,73,170,mo,P,R,R,2018,2023,No
16215,605338,Jacob Lindgren,-0.2,2,55,2014,MS,71,195,ms,P,R,L,2015,2015,No
12264,605396,Colton Murray,-0.2,13,421,2011,KS,72,195,ks,P,R,R,2015,2016,No
15859,605501,Stephen Tarpley,-0.2,3,98,2013,CA,72,202,ca,P,R,L,2018,2023,No
12586,605541,Mike Wright Jr.,-0.2,3,94,2011,SC,78,240,sc,P,R,R,2015,2023,No
19646,606996,Kyle Hart,-0.2,19,568,2016,OH,77,200,oh,P,L,L,2020,2023,No
16266,607609,A.J. Ladwig,-0.2,11,340,2014,NE,77,220,ne,P,R,R,2022,2023,No
19675,621086,James Marvel,-0.2,36,1087,2015,CA,76,215,ca,P,R,R,2019,2023,No
17536,621114,Ryan Burr,-0.2,5,136,2015,CO,76,220,co,P,R,R,2018,2023,No
13677,621261,Corey Oswalt,-0.2,7,230,2012,CA,77,250,ca,P,R,R,2018,2023,Yes
16279,621348,Sam Clay,-0.2,4,110,2014,TN,75,238,tn,P,L,L,2021,2023,Yes
15089,621408,Matt Marksberry,-0.2,15,463,2013,OH,73,180,oh,P,L,L,2015,2016,No
18333,622065,Alex Young,-0.2,2,43,2015,OH,75,220,oh,P,L,L,2019,2023,No
17233,623395,Brian Ellington,-0.2,16,497,2012,FL,75,215,fl,P,R,R,2015,2017,No
15139,623485,Ashton Goudeau,-0.2,27,823,2012,AR,78,220,ar,P,R,R,2020,2023,No
16668,630263,James Bourque,-0.2,14,424,2014,MI,76,215,mi,P,R,R,2019,2023,No
19495,642067,Mike Shawaryn,-0.2,5,148,2016,NJ,74,240,nj,P,R,R,2019,2019,No
16452,642226,Matt Wotherspoon,-0.2,20,606,2013,PA,74,215,pa,P,R,R,2019,2019,No
15542,643325,Chad Girodo,-0.2,9,265,2013,AL,73,190,al,P,L,L,2016,2016,No
16537,643400,Dusten Knight,-0.2,28,852,2013,OK,72,200,ok,P,R,R,2021,2023,No
19671,643532,Sterling Sharp,-0.2,22,664,2016,MI,75,182,mi,P,R,R,2020,2023,No
15301,643550,Layne Somsen,-0.2,22,675,2013,SD,72,190,sd,P,R,R,2016,2016,No
19871,656353,Tucker Davidson,-0.2,19,559,2016,TX,74,215,tx,P,L,L,2020,2023,No
20323,657272,Erich Uelmen,-0.2,4,135,2017,NV,75,195,nv,P,R,R,2022,2023,No
27517,657649,Jared Koenig,-0.2,35,1038,2014,CA,77,235,ca,P,R,L,2022,2023,No
18347,663399,Brandon Waddell,-0.2,5,157,2015,TX,75,180,tx,P,L,L,2020,2023,No
17610,663432,Tanner Rainey,-0.2,1000,71,2015,LA,74,250,la,P,R,R,2018,2023,No
21461,663485,Cole Sands,-0.2,5,154,2018,FL,75,215,fl,P,R,R,2022,2023,No
18699,663734,Nick Neidert,-0.2,2,60,2015,GA,73,202,ga,P,R,R,2020,2023,Yes
21574,663893,Brendon Little,-0.2,1,27,2017,PA,74,195,pa,P,L,L,2022,2023,No
21093,663989,Nick Vespi,-0.2,18,553,2015,FL,75,235,fl,P,L,L,2022,2023,No
27488,666154,Karl Kauffmann,-0.2,1000,77,2019,MI,74,200,mi,P,R,R,2023,2023,No
20329,668687,Andre Scrubb,-0.2,8,251,2016,NC,76,270,nc,P,R,R,2020,2023,No
22192,668968,Hans Crouse,-0.2,2,66,2017,CA,76,180,ca,P,L,R,2021,2023,Yes
25921,668984,Casey Legumina,-0.2,8,239,2019,TX,74,195,tx,P,R,R,2023,2023,No
19541,669424,Jimmy Lambert,-0.2,5,146,2016,CA,74,190,ca,P,R,R,2020,2023,No
25379,669674,Sam Long,-0.2,18,540,2016,CA,73,185,ca,P,L,L,2021,2023,No
19179,669912,Kirby Snead,-0.2,10,312,2016,FL,73,218,fl,P,L,L,2021,2023,No
22343,669935,A.J. Alexy,-0.2,11,341,2016,PA,76,195,pa,P,R,R,2021,2023,Yes
23191,674681,Michael Plassmeyer,-0.2,4,118,2018,MO,74,197,mo,P,L,L,2022,2023,No
23265,675989,Cody Bolton,-0.2,6,178,2017,VA,74,210,ca,P,R,R,2023,2023,Yes
20312,676424,Alec Bettinger,-0.2,10,294,2017,VA,74,210,va,P,R,R,2021,2023,No
20348,676617,Riley O'Brien,-0.2,8,229,2017,WA,76,180,wa,P,R,R,2021,2023,No
23425,676660,Jared Solomon,-0.2,11,317,2017,PA,74,219,pa,P,R,R,2022,2023,No
20339,676840,Matt Peacock,-0.2,23,682,2017,AL,73,185,al,P,R,R,2021,2023,No
24750,681464,Frank German,-0.2,4,127,2018,NY,74,195,ny,P,R,R,2022,2023,No
24763,681517,Kyle Leahy,-0.2,17,513,2018,CO,77,200,co,P,S,R,2023,2023,No
24975,681867,Cooper Criswell,-0.2,13,391,2018,GA,78,200,ga,P,R,R,2021,2023,No
26257,683155,Joey Estes,-0.2,16,487,2019,CA,74,190,ca,P,R,R,2023,2023,Yes
1000014,110012,Kyle Abbott,-0.3,1,9,1989,MA,76,200,ma,P,L,L,1991,1996,No
1000373,110388,Jim Austin,-0.3,6,144,1986,VA,74,200,va,P,R,R,1991,1993,No
1000374,110390,Rick Austin,-0.3,22,429,1965,WA,76,190,wa,P,R,L,1970,1976,Yes
1000724,110743,Kevin Bearse,-0.3,22,566,1987,NJ,74,195,nj,P,L,L,1990,1990,No
1000750,110775,Robbie Beckett,-0.3,1,25,1990,TX,77,235,md,P,R,L,1996,1997,Yes
1001200,111235,Bill Bordley,-0.3,1,4,1976,CA,75,185,ca,P,R,L,1980,1980,Yes
1001224,111261,Derek Botelho,-0.3,26,555,1974,CA,74,180,fl,P,R,R,1982,1985,Yes
130,111496,Chris Brock,-0.3,12,341,1992,FL,73,180,fl,P,R,R,1997,2002,No
1001886,111932,Kevin Campbell,-0.3,5,126,1986,AR,74,225,ar,P,R,R,1991,1995,No
1001959,112004,Dan Carlson,-0.3,33,853,1989,OR,73,185,or,P,R,R,1996,1999,No
1002219,112260,Mike Chris,-0.3,24,564,1975,CA,75,180,ca,P,L,L,1979,1983,Yes
1002232,112284,Mark Ciardi,-0.3,15,392,1983,NJ,72,180,nj,P,R,R,1987,1987,No
1002342,112395,Chris Clemons,-0.3,21,553,1991,TX,76,220,tx,P,R,R,1997,1997,Yes
1003081,113138,Steve Davis,-0.3,21,522,1982,TX,73,195,tx,P,L,L,1985,1989,No
1003077,113149,Scott Davison,-0.3,4,102,1988,CA,72,190,ca,P,R,R,1995,1996,Yes
1003313,113378,Frank DiMichele,-0.3,15,381,1985,PA,75,205,pa,P,R,L,1988,1988,No
1003334,113399,Steve Dixon,-0.3,31,794,1989,OH,72,190,oh,P,L,L,1993,1994,No
1003420,113483,Jim Dorsey,-0.3,21,486,1973,IL,79,190,ca,P,R,R,1980,1985,Yes
1003488,113552,Tom Drees,-0.3,17,423,1985,IA,78,210,ia,P,S,L,1991,1991,No
1003731,113800,Bruce Ellingsen,-0.3,63,940,1967,ID,72,180,ca,P,L,L,1974,1974,Yes
1003778,113849,Steve Engel,-0.3,5,112,1983,OH,75,216,oh,P,R,L,1985,1985,No
1003801,113872,Greg Erardi,-0.3,24,552,1972,NY,73,190,ny,P,R,R,1977,1977,Yes
1004272,114352,Alan Fowlkes,-0.3,10,241,1980,CA,74,190,ca,P,R,R,1982,1985,No
1004488,114574,Keith Garagozzo,-0.3,9,230,1991,NJ,72,170,nj,P,L,L,1994,1994,No
1004587,114671,Bob Gebhard,-0.3,44,732,1965,MN,74,210,mn,P,R,R,1971,1974,No
1004677,114761,Brett Gideon,-0.3,6,138,1985,TX,74,200,tx,P,R,R,1987,1990,No
1005295,115404,Lee Hancock,-0.3,4,97,1988,CA,76,215,ca,P,L,L,1995,1996,No
1005635,115750,Rod Henderson,-0.3,2,41,1992,KY,76,195,ky,P,R,R,1994,1998,No
1005990,116116,Mark Holzemer,-0.3,4,109,1987,CO,72,165,co,P,L,L,1993,2000,Yes
1006671,116816,Bob Kaiser,-0.3,3,46,1968,OH,70,175,ut,P,S,L,1971,1971,Yes
1006759,116904,Rickey Keeton,-0.3,3,60,1978,OH,74,190,oh,P,R,R,1980,1981,No
1006892,117039,Mark Kiefer,-0.3,21,538,1987,CA,76,175,ca,P,R,R,1993,1996,No
1006953,117103,Matt Kinzer,-0.3,2,35,1984,IN,74,210,in,P,R,R,1989,1990,No
1964,117327,Marc Kroon,-0.3,2,72,1991,NY,74,190,az,P,R,R,1995,2004,Yes
1007191,117345,Tim Kubinski,-0.3,7,209,1993,WA,76,205,wa,P,L,L,1997,1999,No
1007500,117651,John Leister,-0.3,6,137,1983,TX,74,200,tx,P,R,R,1987,1990,No
1007591,117746,Terry Ley,-0.3,30,568,1965,OR,72,190,or,P,L,L,1971,1971,Yes
1007728,117898,Bob Long,-0.3,24,565,1976,TN,75,178,tn,P,R,R,1981,1985,No
1007910,118080,Chuck Machemehl,-0.3,12,257,1968,TX,76,200,tx,P,R,R,1971,1971,No
1007945,118112,Morris Madden,-0.3,24,617,1979,SC,72,155,sc,P,L,L,1987,1989,No
1008027,118207,Bob Malloy,-0.3,19,475,1986,VA,77,200,va,P,R,R,1987,1990,No
1008370,118549,Greg McCarthy,-0.3,36,928,1987,CT,74,195,ct,P,L,L,1996,1998,Yes
1008521,118701,Randy McGilberry,-0.3,5,109,1972,AL,73,195,al,P,S,R,1977,1978,Yes
1009018,119212,Kevin Mmahat,-0.3,31,804,1987,TN,77,220,tn,P,L,L,1989,1989,No
1009654,119861,Rafael Novoa,-0.3,9,230,1989,NY,72,180,ny,P,L,L,1990,1993,No
1009926,120145,Rick Ownbey,-0.3,13,313,1980,CA,75,185,ca,P,R,R,1982,1986,No
1423,120419,Matt Perisho,-0.3,3,75,1993,IA,72,200,az,P,L,L,1997,2005,Yes
1010373,120603,Skip Pitlock,-0.3,11,256,1969,IL,74,180,il,P,L,L,1970,1975,No
1010379,120609,Jim Pittsley,-0.3,1,17,1992,PA,79,215,pa,P,R,R,1995,1999,Yes
1010387,120617,Erik Plantenberg,-0.3,16,429,1990,WA,73,180,wa,P,R,L,1993,1997,No
1010706,120939,Fred Rath,-0.3,4,80,1965,AR,75,200,ar,P,R,R,1968,1969,No
1011498,121749,Mac Scarce,-0.3,8,172,1971,VA,75,200,va,P,L,L,1972,1978,No
1011595,121847,Jeff Schneider,-0.3,18,426,1970,WA,75,195,il,P,S,L,1981,1981,Yes
1011866,122125,Keith Shepherd,-0.3,11,264,1986,IN,74,205,in,P,R,R,1992,1996,Yes
1011950,122210,Paul Siebert,-0.3,3,58,1971,MN,74,205,mn,P,L,L,1974,1978,Yes
1012071,122330,Joe Slusarski,-0.3,2,46,1988,IN,76,195,in,P,R,R,1991,2001,No
1012098,122355,Billy Smith,-0.3,14,352,1977,TX,79,200,tx,P,R,R,1981,1981,No
